-15.62	-3.154	2.325
-15.778	-3.5	2.325
-15.998	-3.806	2.325
-16.179	-3.989	2.325
-16.382	-4.147	2.325
-16.704	-4.324	2.325
-17.137	-4.458	2.325
-17.516	-4.491	2.325
-17.894	-4.452	2.325
-18.258	-4.341	2.325
-18.595	-4.163	2.325
-18.891	-3.925	2.325
-19.137	-3.634	2.325
-19.322	-3.302	2.325
-19.442	-2.941	2.325
-19.49	-2.563	2.325
-19.466	-2.188	2.325
-19.409	-1.936	2.325
-19.32	-1.695	2.325
-19.137	-1.366	2.325
-18.891	-1.075	2.325
-18.595	-0.837	2.325
-18.258	-0.659	2.325
-17.894	-0.548	2.325
-17.516	-0.509	2.325
-17.137	-0.542	2.325
-16.771	-0.647	2.325
-16.432	-0.82	2.325
-16.132	-1.053	2.325
-15.882	-1.34	2.325
-15.691	-1.669	2.325
-15.566	-2.028	2.325
-15.511	-2.405	2.325
-15.52	-2.585	2.325
