17.48	-10.027	0.675
17.951	-10.068	0.675
18.405	-10.198	0.675
18.827	-10.413	0.675
19.199	-10.703	0.675
19.51	-11.059	0.675
19.748	-11.468	0.675
19.903	-11.914	0.675
19.97	-12.382	0.675
19.948	-12.854	0.675
19.836	-13.313	0.675
19.643	-13.732	0.675
19.462	-14.003	0.675
19.247	-14.249	0.675
18.892	-14.544	0.675
18.478	-14.772	0.675
18.028	-14.916	0.675
17.559	-14.973	0.675
17.088	-14.939	0.675
16.631	-14.816	0.675
16.207	-14.608	0.675
15.829	-14.324	0.675
15.513	-13.973	0.675
15.268	-13.567	0.675
15.113	-13.137	0.675
15.084	-13.019	0.675
15.028	-12.579	0.675
15.058	-12.107	0.675
15.177	-11.65	0.675
15.381	-11.224	0.675
15.656	-10.853	0.675
15.89	-10.625	0.675
16.15	-10.429	0.675
16.558	-10.213	0.675
16.819	-10.134	0.675
