16.569	-4.26	1.275
16.251	-4.051	1.275
15.979	-3.785	1.275
15.763	-3.473	1.275
15.609	-3.124	1.275
15.527	-2.763	1.275
15.51	-2.498	1.275
15.526	-2.243	1.275
15.609	-1.876	1.275
15.763	-1.527	1.275
15.979	-1.215	1.275
16.251	-0.949	1.275
16.569	-0.74	1.275
16.921	-0.595	1.275
17.294	-0.52	1.275
17.671	-0.517	1.275
17.925	-0.555	1.275
18.173	-0.626	1.275
18.514	-0.786	1.275
18.821	-1.01	1.275
19.08	-1.289	1.275
19.282	-1.612	1.275
19.418	-1.967	1.275
19.484	-2.336	1.275
19.49	-2.534	1.275
19.47	-2.789	1.275
19.38	-3.154	1.275
19.222	-3.5	1.275
19.0	-3.809	1.275
18.724	-4.071	1.275
18.403	-4.275	1.275
18.048	-4.414	1.275
17.674	-4.483	1.275
17.294	-4.48	1.275
17.117	-4.445	1.275
