-17.441	-10.027	1.575
-16.972	-10.084	1.575
-16.522	-10.228	1.575
-16.108	-10.456	1.575
-15.744	-10.758	1.575
-15.445	-11.124	1.575
-15.221	-11.54	1.575
-15.083	-11.98	1.575
-15.037	-12.297	1.575
-15.029	-12.557	1.575
-15.08	-13.009	1.575
-15.221	-13.46	1.575
-15.445	-13.876	1.575
-15.744	-14.242	1.575
-16.108	-14.544	1.575
-16.496	-14.758	1.575
-16.606	-14.803	1.575
-16.825	-14.877	1.575
-17.138	-14.946	1.575
-17.599	-14.971	1.575
-18.067	-14.907	1.575
-18.514	-14.756	1.575
-18.925	-14.522	1.575
-19.283	-14.214	1.575
-19.577	-13.843	1.575
-19.794	-13.424	1.575
-19.928	-12.97	1.575
-19.972	-12.511	1.575
-19.951	-12.186	1.575
-19.889	-11.865	1.575
-19.731	-11.432	1.575
-19.487	-11.027	1.575
-19.171	-10.676	1.575
-18.793	-10.392	1.575
-18.369	-10.184	1.575
-18.105	-10.113	1.575
