15.534	-12.184	0.525
15.63	-11.816	0.525
15.794	-11.473	0.525
16.019	-11.17	0.525
16.203	-10.99	0.525
16.409	-10.835	0.525
16.742	-10.659	0.525
17.106	-10.548	0.525
17.484	-10.509	0.525
17.863	-10.542	0.525
18.229	-10.647	0.525
18.568	-10.82	0.525
18.868	-11.053	0.525
19.118	-11.34	0.525
19.309	-11.669	0.525
19.434	-12.028	0.525
19.489	-12.405	0.525
19.471	-12.785	0.525
19.38	-13.154	0.525
19.223	-13.497	0.525
19.08	-13.711	0.525
18.911	-13.905	0.525
18.621	-14.146	0.525
18.288	-14.329	0.525
17.925	-14.445	0.525
17.548	-14.491	0.525
17.168	-14.463	0.525
16.801	-14.364	0.525
16.459	-14.197	0.525
16.155	-13.968	0.525
15.9	-13.686	0.525
15.704	-13.359	0.525
15.574	-13.001	0.525
15.535	-12.762	0.525
