18.741	-5.4	0.825
21.166	-5.4	0.825
21.992	-3.969	0.825
21.992	-3.351	0.825
21.166	-1.92	0.825
20.388	-1.92	0.825
15.416	0.36	0.825
17.84	0.36	0.825
18.494	1.492	0.825
21.413	1.492	0.825
21.992	0.489	0.825
21.992	-0.129	0.825
21.166	-1.56	0.825
20.087	-1.56	0.825
19.944	-1.213	0.825
19.664	-0.785	0.825
19.415	-0.513	0.825
19.135	-0.275	0.825
18.697	-0.01	0.825
18.201	0.172	0.825
17.68	0.257	0.825
17.153	0.241	0.825
16.638	0.124	0.825
16.354	-0.0	0.825
15.416	-0.0	0.825
14.515	-1.56	0.825
12.185	-1.56	0.825
11.973	-1.991	0.825
11.688	-2.487	0.825
11.371	-2.964	0.825
11.025	-3.42	0.825
11.189	-3.48	0.825
12.09	-1.92	0.825
14.515	-1.92	0.825
14.752	-2.33	0.825
14.75	-2.721	0.825
14.766	-2.869	0.825
14.869	-3.341	0.825
15.077	-3.826	0.825
15.264	-4.102	0.825
14.515	-5.4	0.825
12.09	-5.4	0.825
11.189	-3.84	0.825
10.862	-3.84	0.825
11.189	-11.16	0.825
12.09	-9.6	0.825
14.515	-9.6	0.825
15.264	-10.898	0.825
15.134	-11.074	0.825
14.906	-11.551	0.825
14.772	-12.061	0.825
14.739	-12.588	0.825
14.515	-13.08	0.825
12.09	-13.08	0.825
11.189	-11.52	0.825
10.973	-11.52	0.825
11.534	-12.272	0.825
11.974	-13.009	0.825
12.178	-13.44	0.825
14.515	-13.44	0.825
15.416	-15.0	0.825
16.352	-15.0	0.825
16.53	-15.087	0.825
17.04	-15.224	0.825
17.566	-15.262	0.825
18.09	-15.199	0.825
18.593	-15.037	0.825
19.055	-14.783	0.825
19.449	-14.456	0.825
19.691	-14.179	0.825
19.896	-13.873	0.825
20.094	-13.44	0.825
21.166	-13.44	0.825
21.992	-14.871	0.825
21.992	-15.489	0.825
21.413	-16.492	0.825
18.494	-16.492	0.825
17.84	-15.36	0.825
15.416	-15.36	0.825
14.862	-16.319	0.825
21.166	-13.08	0.825
21.992	-11.649	0.825
21.992	-11.031	0.825
21.166	-9.6	0.825
18.741	-9.6	0.825
18.642	-9.772	0.825
-14.515	-13.08	0.825
-12.09	-13.08	0.825
-11.189	-11.52	0.825
-10.973	-11.52	0.825
-10.662	-11.16	0.825
-11.189	-11.16	0.825
-12.09	-9.6	0.825
-14.515	-9.6	0.825
-15.164	-10.725	0.825
-14.515	-5.4	0.825
-12.09	-5.4	0.825
-11.189	-3.84	0.825
-10.662	-3.84	0.825
-10.973	-3.48	0.825
-11.189	-3.48	0.825
-12.09	-1.92	0.825
-14.515	-1.92	0.825
-14.655	-2.163	0.825
-21.413	1.492	0.825
-18.494	1.492	0.825
-17.84	0.36	0.825
-15.415	0.36	0.825
-14.762	1.492	0.825
-13.647	1.492	0.825
-13.484	1.443	0.825
-13.222	1.276	0.825
-13.023	1.034	0.825
-12.972	0.937	0.825
-12.931	0.825	0.825
-12.781	0.133	0.825
-12.547	-0.672	0.825
-12.338	-1.222	0.825
-12.178	-1.56	0.825
-14.515	-1.56	0.825
-15.415	-0.0	0.825
-16.331	-0.0	0.825
-16.783	0.166	0.825
-17.144	0.237	0.825
-17.512	0.261	0.825
-18.021	0.213	0.825
-18.528	0.064	0.825
-18.997	-0.178	0.825
-19.398	-0.495	0.825
-19.647	-0.766	0.825
-19.86	-1.066	0.825
-20.085	-1.526	0.825
-21.166	-1.56	0.825
-21.992	-0.129	0.825
-21.992	-3.351	0.825
-21.166	-1.92	0.825
-20.192	-1.92	0.825
-20.223	-2.035	0.825
-20.262	-2.562	0.825
-20.2	-3.086	0.825
-20.039	-3.589	0.825
-19.786	-4.052	0.825
-19.449	-4.458	0.825
-19.041	-4.793	0.825
-18.576	-5.044	0.825
-18.741	-5.4	0.825
-21.166	-5.4	0.825
-21.992	-3.969	0.825
-21.992	-7.191	0.825
-21.166	-5.76	0.825
-18.741	-5.76	0.825
-17.84	-7.32	0.825
-15.415	-7.32	0.825
-14.515	-5.76	0.825
-12.09	-5.76	0.825
-11.189	-7.32	0.825
-8.764	-7.32	0.825
-7.927	-5.869	0.825
-7.371	-6.114	0.825
-6.567	-6.393	0.825
-5.733	-6.596	0.825
-4.886	-6.718	0.825
-4.538	-7.32	0.825
-2.113	-7.32	0.825
-1.789	-6.758	0.825
1.789	-6.758	0.825
2.113	-7.32	0.825
4.538	-7.32	0.825
4.891	-6.708	0.825
5.451	-6.646	0.825
6.291	-6.469	0.825
7.111	-6.214	0.825
7.903	-5.882	0.825
8.764	-7.32	0.825
11.189	-7.32	0.825
12.09	-5.76	0.825
14.515	-5.76	0.825
15.416	-7.32	0.825
17.84	-7.32	0.825
18.741	-5.76	0.825
21.166	-5.76	0.825
21.992	-7.191	0.825
21.992	-7.809	0.825
21.166	-9.24	0.825
18.741	-9.24	0.825
17.84	-7.68	0.825
15.416	-7.68	0.825
14.515	-9.24	0.825
12.09	-9.24	0.825
11.189	-7.68	0.825
8.764	-7.68	0.825
7.927	-9.131	0.825
7.371	-8.886	0.825
6.567	-8.607	0.825
5.733	-8.404	0.825
4.886	-8.282	0.825
4.538	-7.68	0.825
2.113	-7.68	0.825
1.789	-8.242	0.825
-1.789	-8.242	0.825
-2.113	-7.68	0.825
-4.538	-7.68	0.825
-4.891	-8.292	0.825
-5.451	-8.354	0.825
-6.291	-8.531	0.825
-7.111	-8.786	0.825
-7.903	-9.118	0.825
-8.764	-7.68	0.825
-11.189	-7.68	0.825
-12.09	-9.24	0.825
-14.515	-9.24	0.825
-15.415	-7.68	0.825
-17.84	-7.68	0.825
-18.741	-9.24	0.825
-21.166	-9.24	0.825
-21.992	-7.809	0.825
-21.992	-11.031	0.825
-21.166	-9.6	0.825
-18.741	-9.6	0.825
-18.543	-9.944	0.825
-18.997	-10.178	0.825
-19.411	-10.505	0.825
-19.745	-10.893	0.825
-19.938	-11.206	0.825
-20.089	-11.541	0.825
-20.223	-12.035	0.825
-20.262	-12.562	0.825
-20.2	-13.08	0.825
-21.166	-13.08	0.825
-21.992	-11.649	0.825
-21.992	-14.871	0.825
-21.166	-13.44	0.825
-20.086	-13.44	0.825
-20.039	-13.589	0.825
-19.786	-14.052	0.825
-19.449	-14.458	0.825
-19.041	-14.793	0.825
-18.576	-15.044	0.825
-18.073	-15.202	0.825
-17.548	-15.262	0.825
-17.02	-15.221	0.825
-16.53	-15.083	0.825
-16.392	-15.026	0.825
-15.415	-15.0	0.825
-14.515	-13.44	0.825
-12.185	-13.44	0.825
-12.447	-14.051	0.825
-12.633	-14.593	0.825
-12.783	-15.142	0.825
-12.926	-15.808	0.825
-12.967	-15.925	0.825
-13.024	-16.038	0.825
-13.095	-16.142	0.825
-13.167	-16.224	0.825
-13.325	-16.354	0.825
-13.504	-16.452	0.825
-13.618	-16.492	0.825
-14.762	-16.492	0.825
-15.415	-15.36	0.825
-17.84	-15.36	0.825
-18.494	-16.492	0.825
-21.413	-16.492	0.825
-21.892	-15.662	0.825
